Категория;Наименование;Цена;Ссылка
Сыры;Сыр творожный HOCHLAND с маринованными огурцами 60%, без змж, 140г;104.99 ₽;https://lenta.com/product/703373-syr-tvorozhnyjj-s-marinovannymi-ogurcami-60-bez-zmzh-rossiya-140g/
Сыры;Сыр КАРЛОВ ДВОР Parmesan выдержанный 6 месяцев 40%, без змж, 150г;259.99 ₽;https://lenta.com/product/714241-syr-parmesan-vyderzhannyjj-6-mesyacev-40-fas-bez-zmzh-rossiya-150g/
Сыры;Сыр LA PAULINA Чеддер 48%, нарезка, без змж, 150г;204.99 ₽;https://lenta.com/product/540558-syr-chedder-slajjsy-bez-zmzh-argentina-150g/
Сыры;Сырная тарелка ОСОБЫЙ ВЕЧЕР № 1, без змж, 120г;339.99 ₽;https://lenta.com/product/517538-syrnaya-tarelka-osobyjj-vecher-1-bez-zmzh-rossiya-120g/
Сыры;Сыр LAIME Пармезан DIAMOND 40%, без змж, 180г;404.99 ₽;https://lenta.com/product/709964-syr-parmezan-diamond-40-bez-zmzh-rossiya-180g/
Сыры;Сыр плавленый HOCHLAND Фетакса без рассола 45%, без змж, 200г;149.99 ₽;https://lenta.com/product/499611-syr-plavlenyjj-fetaksa-bez-zmzh-rossiya-200g/
Сыры;Продукт пищевой на основе крахмала GREEN IDEA со вкусом сыра Пармезан 26%, 200г;259.99 ₽;https://lenta.com/product/536642-produkt-pishchevojj-na-osnove-krahmala-so-vkusom-syra-parmezan-kusok-rossiya-200g/
Сыры;Сыр полутвердый СЫРОБОГАТОВ Сливочный 45%, без змж, 180г;174.99 ₽;https://lenta.com/product/746955-syr-ptv-slivochnyjj-fas-45-bez-zmzh-rossiya-180g/
Сыры;Сыр полутвердый X-TRA FIT 20%, без змж, 180г;149.99 ₽;https://lenta.com/product/735902-syr-polutverdyjj-20-bez-zmzh-rossiya-180g/
Сыры;Сыр плавленый КАРАТ Янтарь 45%, без змж, 400г;209.99 ₽;https://lenta.com/product/79778-syr-plavlenyjj-yantar-45-vanna-bez-zmzh-rossiya-400g/
Сыры;Кремчиз на растительной основе SOLIO с грибами и розмарином 20%, 140г;159.99 ₽;https://lenta.com/product/586501-krem-na-rastitelnojj-osnove-s-gribami-i-rozmarinom-20-rossiya-140g/
Сыры;Сыр полутвердый КИПРИНО Швейцарский 50%, без змж, весовой;393.00 ₽;https://lenta.com/product/750122-syr-ptv-shvejjcarskijj-50-bez-zmzh-ves-rossiya/
Сыры;Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г;264.99 ₽;https://lenta.com/product/703602-syr-tverdyjj-parmesan-3mes-40-bez-zmzh-rossiya-180g/
Сыры;Сыр полутвердый TOME DE BUA с черным трюфелем 41%, без змж, 200г;379.99 ₽;https://lenta.com/product/711296-syr-ptv-s-chernym-tryufelem-41-bez-zmzh-rossiya-200g/
Сыры;Сыр полутвердый 45% тертый, без змж, 100г;114.99 ₽;https://lenta.com/product/706840-syr-polutverdyjj-tertyjj-45-bez-zmzh-rossiya-100g/
Сыры;Сыр БЕЛЕБЕЕВСКИЙ 45%, без змж, 190г;169.99 ₽;https://lenta.com/product/556201-syr-45-bez-zmzh-rossiya-190g/
Сыры;Сыр для бутербродов PRETTO Моцарелла 45%, без змж, 200г;199.99 ₽;https://lenta.com/product/460595-syr-mocarella-dlya-buterbrodov-45-bez-zmzh-rossiya-200g/
Сыры;Сыр УМАЛАТ Сулугуни 45%, без змж, 280г;269.99 ₽;https://lenta.com/product/299540-syr-suluguni-45-bez-zmzh-rossiya-280g/
Сыры;Сыр БРЫКИН БОР Ryazano Riserva 50%, без змж, весовой;609.00 ₽;https://lenta.com/product/694639-syr-ryazano-riserva-50-fu-bez-zmzh-ves-rossiya/
Сыры;Сыр творожный HOCHLAND с зеленью 60%, без змж, 220г;169.99 ₽;https://lenta.com/product/346735-syr-tvorozhnyjj-s-zelenyu-60-bez-zmzh-rossiya-220g/
Сыры;Сыр копченый ЛЕНТА FRESH Боккончини 40%, без змж, 100г;139.99 ₽;https://lenta.com/product/726014-syr-bokkonchini-kopchenyjj-40-bez-zmzh-rossiya-100g/
Сыры;Сыр мягкий NATURA SELECTION Бри с белой плесенью 50%, без змж, весовой;300.00 ₽;https://lenta.com/product/769925-syr-myagkijj-s-belojj-plesenyu-bri-50-bez-zmzh-ves-rossiya/
Сыры;Сыр КИПРИНО Швейцарский 50%, без змж, 150г;234.99 ₽;https://lenta.com/product/741953-syr-shvejjcarskijj-50-floupak-bez-zmzh-rossiya-150g/
Сыры;Сыр ЛЕНТА FRESH Сулугуни 40%, без змж, 200г;149.99 ₽;https://lenta.com/product/733959-syr-suluguni-40-bez-zmzh-rossiya-200g/
Сыры;Продукт плавленый с сыром Орбита вкуса 25%, с змж, 70г;17.99 ₽;https://lenta.com/product/685243-produkt-plavlenyjj-orbita-vkusalomtevojj25-s-zmzh-rossiya-70g/
Сыры;Сыр EXCELSIOR Cheddar Red 45%, без змж, весовой;260.00 ₽;https://lenta.com/product/561743-syr-cheddar-red-45-bez-zmzh-ves-rossiya/
Сыры;Сыр ЛАРЕЦ Гойя 40%, без змж, весовой;390.00 ₽;https://lenta.com/product/744023-syr-gojjya-40-bez-zmzh-ves-rossiya/
Сыры;Сыр MILKANA GrandBlu Сливочный с голубой плесенью 56%, без змж, весовой;400.00 ₽;https://lenta.com/product/343588-syr-grandblu-slivochnyjj-s-golub-plesenyu-56-ves-bez-zmzh-rossiya/
Сыры;Сыр ЛЕНТА FRESH Имеретинский с зеленью и паприкой 40%, без змж, 300г;299.99 ₽;https://lenta.com/product/746871-syr-imeretinskijj-s-zelenyu-i-paprikojj-40-bez-zmzh-rossiya-300g/
Сыры;Сыр твердый САРМИЧ Гранд 45%, без змж, весовой;220.00 ₽;https://lenta.com/product/466523-syr-grand-tverdyjj-45-ves-bez-zmzh-rossiya/
Сыры;Сыр ЛЕНТА Пармезан тертый, без змж, 150г;209.99 ₽;https://lenta.com/product/507195-syr-parmezan-tertyjj-bez-zmzh-rossiya-150g/
Сыры;Сыр РАДОСТЬ ВКУСА Топленочка с фенугреком 40%, без змж, весовой;261.00 ₽;https://lenta.com/product/770802-syr-toplenochka-s-fenugrekom-40-bez-zmzh-ves-rossiya/
Сыры;Сыр СЫРОБОГАТОВ Маасдам 45%, без змж, 400г;569.99 ₽;https://lenta.com/product/741768-syr-maasdam-45-bez-zmzh-rossiya-400g/
Сыры;Сыр полутвердый 365 ДНЕЙ Российский 45–50% без змж, весовой;220.00 ₽;https://lenta.com/product/467393-syr-polutverdyjj-rossijjskijj-45-50-bez-zmzh-ves-rossiya/
Сыры;Сыр твердый PALERMO 40%, без змж, 180г;249.99 ₽;https://lenta.com/product/542261-syr-tverdyjj-40-bez-zmzh-rossiya-180g/
Сыры;Сыр мягкий SCHONFELD Brie с белой плесенью 45%, без змж, 125г;239.99 ₽;https://lenta.com/product/882397-syr-myagkijj-s-belojj-plesenyu-brie-45-bez-zmzh-rossiya-125g/
Сыры;Сыр плавленый HOCHLAND сливочный 55%, без змж, 200г;159.99 ₽;https://lenta.com/product/31878-syr-plavlenyjj-slivochnyjj-55-vanna-bez-zmzh-rossiya-200g/
Сыры;Сыр BRIDEL Blue Cheese с голубой плесенью 54%, без змж, 100г;199.99 ₽;https://lenta.com/product/719530-syr-s-golubojj-plesenyu-blue-cheese-54-bez-zmzh-rossiya-100g/
Сыры;Сыр плавленый СЫРОБОГАТОВ Mini с беконом 45%, без змж, 112г;84.99 ₽;https://lenta.com/product/715691-syr-mini-plavlenyjj-s-bekonom-45-slajjsy-bez-zmzh-rossiya-112g/
Сыры;Продукт рассольный COMELLA комбинированный 55%, с змж, 200г;114.99 ₽;https://lenta.com/product/751665-produkt-rassolnyjj-kombinirovannyjj-55-s-zmzh-rossiya-200g/
Сыры;Сыр PREMIUM CLUB с голубой плесенью 50%, без змж, 100г;172.99 ₽;https://lenta.com/product/677458-syr-s-golubojj-plesenyu-50-bez-zmzh-rossiya-100g/
Сыры;Сыр творожный HOCHLAND Овощи-гриль 60%, без змж, 140г;104.99 ₽;https://lenta.com/product/701829-syr-tvorozhnyjjovoshchi-gril-60-bez-zmzh-rossiya-140g/
Сыры;Сыр полутвердый РАДОСТЬ ВКУСА Большой куш 20%, без змж, весовой;180.00 ₽;https://lenta.com/product/686035-syr-bolshojj-kush-ptv-20-ves-bez-zmzh-rossiya/
Сыры;Сыр плавленый HOCHLAND сливочный 55%, без змж, 400г;259.99 ₽;https://lenta.com/product/58202-syr-plavlenyjj-slivochnyjj-55-vanna-bez-zmzh-rossiya-400g/
Сыры;Сыр плавленый ЛЕНТА с ветчиной 50%, без змж, 400г;199.99 ₽;https://lenta.com/product/452329-syr-plavlenyjj-s-vetchinojj-50-vannochka-bez-zmzh-rossiya-400g/
Сыры;Сыр плавленый АЛАНТАЛЬ N70 40%, без змж, весовой;446.99 ₽;https://lenta.com/product/742985-syr-plavlenyjj-n70-40-bez-zmzh-ves-rossiya/
Сыры;Сыр ЛЕНТА FRESH Адыгейский 40%, без змж, 300г;249.99 ₽;https://lenta.com/product/735836-syr-adygejjskijj-bez-zmzh-rossiya-300g/
Сыры;Сыр OLDENBURGER Сливочный 45%, без змж, 350г;314.99 ₽;https://lenta.com/product/715500-syr-slivochnyjj-45-cilindr-bez-zmzh-rossiya-350g/
Сыры;Сыр плавленый ЛЕНТА Чеддер 45%, тертый, без змж, 150г;149.99 ₽;https://lenta.com/product/769262-syr-chedder-plavlenyjj-45-tertyjj-bez-zmzh-rossiya-150g/
Сыры;Продукт пищевой на основе крахмала GREEN IDEA со вкусом сыра Моцарелла 24%, 200г;194.99 ₽;https://lenta.com/product/536641-produkt-pishchevojj-na-osnove-krahmala-so-vkusom-syra-mocarella-kusok-rossiya-200g/
Сыры;Сыр мягкий VITALAT Бри с белой плесенью 60%, без змж, 100г;159.99 ₽;https://lenta.com/product/628367-syr-bri-s-belojj-plesenyu-60-bez-zmzh-rossiya-100g/
Сыры;Сыр РАДОСТЬ ВКУСА Легкий 35%, нарезка, без змж, 125г;134.99 ₽;https://lenta.com/product/587575-syr-legkijj-35-bez-zmzh-slajjsy-rossiya-125g/
Сыры;Сыр творожный PRESIDENT Сливочный, без змж, 140г;99.99 ₽;https://lenta.com/product/691562-syr-tvorozhnyjj-slivochnyjj-bez-zmzh-rossiya-140g/
Сыры;Сыр ЛЕНТА PREMIUM/PREMIUM CLUB Пармезан 45%, без змж, весовой;359.70 ₽;https://lenta.com/product/539587-syr-parmezan-45-bez-zmzh-ves-rossiya/
Сыры;Сыр NATURA Моцарелла мини 45%, 90г;109.99 ₽;https://lenta.com/product/720095-syr-mocarella-mini-45-fp-rossiya-220g/
Сыры;Сыр NATURA SELECTION Danablu с голубой плесенью 50%, весовой;280.00 ₽;https://lenta.com/product/769409-syr-s-golubojj-plesenyu-danablu-50-ves-rossiya/
Сыры;Сыр полутвердый ЛЕНТА Сливочный 45% шар, без змж, весовой;240.00 ₽;https://lenta.com/product/721637-syr-slivochnyjj-ptv-45-shar-bez-zmzh-ves-rossiya/
Сыры;Сыр творожный КАРАТ Violette с зеленью 70%, без змж, 140г;99.99 ₽;https://lenta.com/product/135675-syr-tvorozhnyjj-violetta-s-zelenyu-70-bez-zmzh-rossiya-140g/
Сыры;Сыр NATURA SELECTION Бри с белой плесенью с трюфелем 50%, без змж, 100г;219.99 ₽;https://lenta.com/product/726565-syr-bri-s-belojj-plesenyu-s-tryufelem-50-bez-zmzh-rossiya-100g/
Сыры;Сыр MLEKARA SABAC Сербская Брынза Легкая 22% без змж, 250г;149.99 ₽;https://lenta.com/product/735005-syr-serbskaya-brynza-legkaya-22-bez-zmzh-serbiya-250g/
Сыры;Сыр твердый ЭКОНИВА Дюрр Классика Dürr Classic 3 месяца 50%, без змж, весовой;408.00 ₽;https://lenta.com/product/630075-syr-dyurr-3mes-50-bez-zmzh-ves-rossiya/
Сыры;Сыр плавленый копченый ВЕЛИКИЕ ЛУКИ Великолукский 40%, без змж, весовой;607.49 ₽;https://lenta.com/product/700122-syr-velikolukskijj-plavlenyjjkopchenyjj-40ves-bez-zmzh-rossiya/
Сыры;Сыр полутвердый X-TRA FIT 20%, нарезка, без змж, 125г;129.99 ₽;https://lenta.com/product/735903-syr-polutverdyjj-20-bez-zmzh-rossiya-125g/
Сыры;Сыр БЕЛЕБЕЕВСКИЙ Купеческий 52%, без змж, 190г;179.99 ₽;https://lenta.com/product/556175-syr-kupecheskijj-52-bez-zmzh-rossiya-190g/
Сыры;Сыр творожный BONFESTO Кремчиз с наполнителем овощи-гриль 65%, без змж, 140г;129.99 ₽;https://lenta.com/product/742648-syr-tvorozhnyjj-kremchiz-s-napolnitelem-ovoshchi-gril-65-bez-zmzh-belarus-140g/
Сыры;Сыр 365 ДНЕЙ Российский 45%, без змж, 150г;96.99 ₽;https://lenta.com/product/713133-syr-rossijjskijj-45fas-bez-zmzh-rossiya-150g/
Сыры;Сыр творожный HOCHLAND с лесными грибами 60%, без змж, 140г;104.99 ₽;https://lenta.com/product/302860-syr-tvorozhnyjj-s-lesnymi-gribami-60-bez-zmzh-rossiya-140g/
Сыры;Сыр плавленый КАРАТ Сливочный 25%, без змж, 130г;75.99 ₽;https://lenta.com/product/658744-syr-plavlenyjj-slivochnyjj-25-lomtiki-bez-zmzh-rossiya-130g/
Сыры;Сыр BONVIDA Гауда, без змж, в нарезке, 600г;589.99 ₽;https://lenta.com/product/454987-syr-gauda-nar-bez-zmzh-rossiya-600g/
Сыры;Сыр плавленый PRESIDENT Маасдам 45%, без змж, 140г;109.99 ₽;https://lenta.com/product/618183-syr-plavlenyjj-maasdam-45-bez-zmzh-rossiya-140g/
Сыры;Сыр полутвердый СЫРОБОГАТОВ Российский молодой 45%, без змж, 180г;189.99 ₽;https://lenta.com/product/794619-syr-ptv-rossijjskijj-molodojj-45-bez-zmzh-rossiya-180g/
Сыры;Сыр творожный SVEZA Воздушный Сливочный 60%, без змж, 150г;109.99 ₽;https://lenta.com/product/560233-syr-tvorozhnyjj-vozdushnyjj-slivochnyjj-60-stpl-bez-zmzh-belarus-150g/
Сыры;Сыр СЫРОБОГАТОВ Легкий 25%, без змж, весовой;256.50 ₽;https://lenta.com/product/344831-syr-legkijj-25-ves-bez-zmzh-rossiya/
Сыры;Сыр плавленый копченый БРЕСТ-ЛИТОВСК 40%, без змж, 300г;199.99 ₽;https://lenta.com/product/768585-syr-plavlenyjj-kopchenyjj-40-bez-zmzh-belarus-300g/
Сыры;Сыр DORBLU с голубой плесенью 50%, без змж, весовой;588.00 ₽;https://lenta.com/product/702637-syr-s-golubojj-plesenyu-50-bez-zmzh-ves-rossiya/
Сыры;Сыр PREMIUM CLUB с прованскими травами 45%, нарезка, без змж, 125г;159.99 ₽;https://lenta.com/product/725638-syr-slajjsy-s-provanskimi-travami-45-bez-zmzh-rossiya-125g/
Сыры;Тофу ЛЕНТА LIFE Томаты и итальянские травы, без змж, 120г;74.99 ₽;https://lenta.com/product/729149-tofu-tomaty-i-italyanskie-travy-bez-zmzh-rossiya-120g/
Сыры;Сыр творожный VIOLA Сливочный 70% без змж, 220г;169.99 ₽;https://lenta.com/product/864656-syr-tvorozhnyjj-slivochnyjj-70-bez-zmzh-rossiya-220g/
Сыры;Сыр БРЕСТ-ЛИТОВСК Российский 50%, без змж, 200г;199.99 ₽;https://lenta.com/product/635611-syr-rossijjskijj-50-bez-zmzh-belarus-200g/
Сыры;Сыр творожный HOCHLAND Almette легкий 53%, без змж, 150г;104.99 ₽;https://lenta.com/product/606294-syr-almette-tvorozhnyjj-legkijj-53-bez-zmzh-rossiya-150g/
Сыры;Сыр ГОРОДЕЦКАЯ СЫРОВАРНЯ Буррата 60%, без змж, 100г;179.99 ₽;https://lenta.com/product/701996-syr-burrata-60-bez-zmzh-rossiya-100g/
Сыры;Сыр плавленый КАРАТ Карамельный 30%, без змж, 230г;129.99 ₽;https://lenta.com/product/556575-syr-plavlenyjj-karamelnyjj-30-bez-zmzh-rossiya-230g/
Сыры;Сыр ПРЕДГОРЬЕ КАВКАЗА Сулугуни 45%, без змж, 300г;369.99 ₽;https://lenta.com/product/370791-syr-suluguni-45-bez-zmzh-rossiya-300g/
Сыры;Сыр HOCHLAND Фетакса в рассоле 45%, без змж, 250г;179.99 ₽;https://lenta.com/product/534074-syr-myagkijj-v-rassole-fetaksa-bez-zmzh-rossiya-250g/
Сыры;Сыр САРМИЧ Тильзитер 45%, без змж, весовой;225.00 ₽;https://lenta.com/product/609599-syr-tilziter-45-bez-zmzh-ves-rossiya/
Сыры;Сыр ЛЕНТА Манчего вкус овечьего молока выдержанный 3 месяца 45%, без змж;291.00 ₽;https://lenta.com/product/774003-syr-manchego-vkus-ovechego-moloka-vyderzh-3-mes-45-bez-zmzh-ves-rossiya/
Сыры;Сыр полутвердый X-TRA FIT 20%, без змж, весовой;201.00 ₽;https://lenta.com/product/772053-syr-polutverdyjj-20-bez-zmzh-ves-rossiya/
Сыры;Сыр мягкий ГОРОДЕЦКАЯ СЫРОВАРНЯ Блю'z с голубой плесенью 50%, без змж, 75г;184.99 ₽;https://lenta.com/product/733135-syr-myagkijj-s-golubojj-plesenyu-blyuz-50-bez-zmzh-rossiya-75g/
Сыры;Сыр PREMIUM CLUB с лисичками выдержанный 45%, без змж, 180г;249.99 ₽;https://lenta.com/product/746147-syr-vyderzhannyjj-s-lisichkami-45-bez-zmzh-rossiya-180g/
Сыры;Сыр СЕЛО ЗЕЛЕНОЕ Премиум Гауда 40%, без змж, 200г;179.99 ₽;https://lenta.com/product/539615-syr-gauda-premium-40-bez-zmzh-rossiya-200g/
Сыры;Сыр ЗОЛОТО ЕВРОПЫ Маасдам 45%, без змж, 180г;189.99 ₽;https://lenta.com/product/717348-syr-maasdam-45-bez-zmzh-rossiya-180g/
Сыры;Сыр плавленый СЫРОБОГАТОВ с мясом барбекю 45%, без змж, 400г;229.99 ₽;https://lenta.com/product/719757-syr-plavlenyjj-s-myasom-barbekyu-45-bez-zmzh-rossiya-400g/
Сыры;Сыр полутвердый GENIFIT 25%, без змж, 125г;139.99 ₽;https://lenta.com/product/900368-syr-ptv-25-fasovannyjj-bez-zmzh-rossiya-125g/
Сыры;Сыр плавленый HOCHLAND со швейцарским сыром 50%, без змж, 400г;279.99 ₽;https://lenta.com/product/388029-syr-plavlenyjj-so-shvejjcarskim-syrom-50-bez-zmzh-rossiya-400g/
Сыры;Сыр копченый ЛЕНТА Косичка, без змж, 100г;139.99 ₽;https://lenta.com/product/455002-syr-kopchenyjj-kosichka-bez-zmzh-rossiya-100g/
Сыры;Сыр твердый RICREM Пармезан 42%, без змж, 180г;274.99 ₽;https://lenta.com/product/749300-syr-tverdyjj-parmezan-42-bez-zmzh-argentina-180g/
Сыры;Сыр ЕГОРЛЫК МОЛОКО Камамбер Классический 50%, без змж, 125г;214.99 ₽;https://lenta.com/product/478145-syr-kamamber-klassicheskijj-bez-zmzh-rossiya-125g/
Сыры;Сыр ЛЕНТА FRESH Скаморца 40%, без змж, 100г;139.99 ₽;https://lenta.com/product/726231-syr-skamorca-40-bez-zmzh-rossiya-100g/
Сыры;Сыр ГОРОДЕЦКАЯ СЫРОВАРНЯ Горгонзола с голубой плесенью 50%, без змж,  150г;299.99 ₽;https://lenta.com/product/609248-syr-gorgonzola-s-golubojj-plesenyu-50-bez-zmzh-rossiya-150g/
Сыры;Сыр плавленый ЛЕНТА Сливочный 50%, без змж, 200г;99.99 ₽;https://lenta.com/product/473855-syr-plavlenyjj-slivochnyjj-50-vannochka-bez-zmzh-rossiya-200g/
Сыры;Сыр из козьего молока ГОРОДЕЦКАЯ СЫРОВАРНЯ Камамбер с белой плесенью 55%, без змж, 125г;289.99 ₽;https://lenta.com/product/700188-syr-kamamber-s-belojj-plesenyu-iz-kozego-moloka-bez-zmzh-rossiya-125g/
Сыры;Сыр плавленый копченый ЛЕНТА Колбасный, без змж, 300г;164.99 ₽;https://lenta.com/product/454985-syr-plavlenyjj-kolbasnyjj-kopchenyjj-bez-zmzh-rossiya-300g/
Сыры;Сыр полутвердый РАДОСТЬ ВКУСА Российский классический 40%, нарезка, без змж, 125г;149.99 ₽;https://lenta.com/product/750404-syr-polutverdyjj-rossijjskijj-klassicheskijj-40-bez-zmzh-rossiya-125g/
Сыры;Сыр БОНДЖОРНО Рикотта с манго и маракуйей 30%, без змж, 180г;129.99 ₽;https://lenta.com/product/748833-syr-rikotta-s-mango-i-marakujjejj-30-bez-zmzh-rossiya-180g/
Сыры;Сыр тертый DOLCE Пармезан 40%, без змж, 150г;254.99 ₽;https://lenta.com/product/293143-syr-parmezan-40-tertyjj-bez-zmzh-rossiya-150g/
Сыры;Сыр СЕЛО ЗЕЛЕНОЕ Российский 50%, без змж, 200г;179.99 ₽;https://lenta.com/product/580079-syr-rossijjskijj-50-fas-bez-zmzh-rossiya-200g/
Сыры;Сыр СЫРОБОГАТОВ Российский 50%, без змж, нарезка, 125г;149.99 ₽;https://lenta.com/product/528595-syr-rossijjskijj-50-narezka-bez-zmzh-rossiya-125g/
Сыры;Сыр твердый LAVKALAVKA Белпер Томат 45%, без змж, 65г;169.99 ₽;https://lenta.com/product/722841-syr-tverdyjj-belper-tomat-45-bez-zmzh-rossiya-65g/
Сыры;Сыр рассольный УГЛЕЧЕ ПОЛЕ Брынза с итальянскими травами 45%, без змж, 200г;194.99 ₽;https://lenta.com/product/720190-syr-rassolnyjj-brynza-s-italyanskimi-travami45-beh-zmzh-rossiya-200g/
Сыры;Сыр 365 ДНЕЙ Голландский 45%, без змж, весовой;192.00 ₽;https://lenta.com/product/467391-syr-gollandskijj-45-bez-zmzh-ves-rossiya/
Сыры;Сыр плавленый КАРАТ с ветчиной 45%, без змж, 400г;189.99 ₽;https://lenta.com/product/627418-syr-plavlenyjj-s-vetchinojj-45-vanna-bez-zmzh-rossiya-400g/
Сыры;Сыр GrandBlu Сливочный с голубой плесенью 56%, без змж, 100г;214.99 ₽;https://lenta.com/product/350689-syr-grandblu-slivochnyjj-s-golubojj-plesenyu-56-bez-zmzh-rossiya-100g/
Сыры;Сыр творожный КАРАТ Violette Сливочный 70%, без змж, 140г;99.99 ₽;https://lenta.com/product/135673-syr-tvorozhnyjj-violetta-slivochnyjj-70-bez-zmzh-rossiya-140g/
Сыры;Сыр БЕЛЕБЕЕВСКИЙ Монбри сливочный 50%, без змж, 125г;219.99 ₽;https://lenta.com/product/792795-syr-monbri-slivochnyjj-50-bez-zmzh-rossiya-125g/
Сыры;Сыр плавленый PRESIDENT Чизбургер 40%, без змж, 150г;104.99 ₽;https://lenta.com/product/610440-syr-plavlenyjj-lomtevojj-chizburger-40-bez-zmzh-rossiya-150g/
Сыры;Сыр плавленый PRESIDENT My Cheese Паприка, для закусок 51%, без змж, 125г;129.99 ₽;https://lenta.com/product/769160-syr-plavlenyjj-dlya-zakusok-paprika-my-cheese-bez-zmzh-rossiya-125g/
Сыры;Сыр творожный УМАЛАТ Рбили со сванской солью 60%, без змж, 130г;99.99 ₽;https://lenta.com/product/749436-syr-rbili-so-svanskojj-solyu-60-bez-zmzh-rossiya-130g/
Сыры;Сыр полутвердый БРЕСТ-ЛИТОВСК Гауда 45%, без змж, 200г;179.99 ₽;https://lenta.com/product/741766-syr-polutverdyjj-gauda-45-bez-zmzh-belarus-200g/
Сыры;Сыр твердый PREMIUM CLUB Реджанито 40%, без змж, 200г;304.99 ₽;https://lenta.com/product/683202-syr-tverdyjj-redzhanito-40-bez-zmzh-rossiya-200g/
Сыры;Сыр плавленый PRESIDENT Creme de bleu 50%, без змж, 125г;159.99 ₽;https://lenta.com/product/510347-syr-creme-de-bleu-50-bez-zmzh-rossiya-125g/
Сыры;Сыр полутвердый БРЕСТ-ЛИТОВСК Российский 50%, нарезка, без змж, 130г;139.99 ₽;https://lenta.com/product/856982-syr-ptv-rossijjskijj-50-bez-zmzh-belarus-130g/
Сыры;Сыр мягкий MARCO PANATTI Страчателла 40%, без змж, 200г;279.99 ₽;https://lenta.com/product/900491-syr-myagkijj-strachatella-40-bez-zmzh-rossiya-200g/
Сыры;Сыр БРЫКИН БОР Ryazano Fresco 50%, без змж, весовой;520.50 ₽;https://lenta.com/product/694638-syr-ryazano-fresco-50-vu-bez-zmzh-ves-rossiya/
Сыры;Сыр мягкий ГОРОДЕЦКАЯ СЫРОВАРНЯ Страчателла, без змж, 200г;334.99 ₽;https://lenta.com/product/714458-syr-myagkijj-strachatella-bez-zmzh-rossiya-200g/
Сыры;Сыр OLDENBURGER песто зеленый 45%, без змж, весовой;298.50 ₽;https://lenta.com/product/715515-syr-pesto-zelenyjj-45-kuskovojj-bez-zmzh-ves-rossiya/
Сыры;Сыр EXCELSIOR Пармезан 45%, без змж, весовой;376.50 ₽;https://lenta.com/product/734347-syr-parmezan-45-bez-zmzh-ves-rossiya/
Сыры;Сыр плавленый HOCHLAND с ветчиной 55%, без змж, 200г;159.99 ₽;https://lenta.com/product/107174-syr-plavlenyjj-s-vetchinojj-55-vanna-bez-zmzh-rossiya-200g/
Сыры;Сыр плавленый GALBANI Mozzarella 45%, ломтевой, без змж, 150г;144.99 ₽;https://lenta.com/product/619261-syr-plavlenyjj-mozzarella-lomtevojj-45-bez-zmzh-rossiya-150g/
Сыры;Сыр полутвердый ВЫБОР СЕМЬИ Эдам 45%, без змж, весовой;210.00 ₽;https://lenta.com/product/714344-syr-ptv-edam-45-bez-zmzh-ves-rossiya/
Сыры;Сыр HOCHLAND Брынза в рассоле 45%, без змж, 250г;179.99 ₽;https://lenta.com/product/734665-syr-brynza-v-rassole-45-bez-zmzh-rossiya-250g/
Сыры;Сыр ЛЕНТА Сливочный 50%, без змж, 180г;169.99 ₽;https://lenta.com/product/712635-syr-slivochnyjj-kusok-50-bez-zmzh-rossiya-180g/
Сыры;Сыр NATURA SELECTION Камамбер с белой плесенью 50%, без змж, 125г;239.99 ₽;https://lenta.com/product/670890-syr-kamamber-s-belojj-plesenyu-50-bez-zmzh-rossiya-125g/
Сыры;Сыр плавленый СЫРОБОГАТОВ Мясное ассорти 50%, без змж, 130г;109.99 ₽;https://lenta.com/product/719695-syr-plavlenyjj-myasnoe-assorti-50-bez-zmzh-rossiya-130g/
Сыры;Сыр плавленый PREMIUM CLUB с салями 35%, без змж, 400г;239.99 ₽;https://lenta.com/product/698204-syr-plavlenyjj-s-salyami-35-bez-zmzh-rossiya-400g/
Сыры;Сыр из козьего молока EXCELSIOR Chevre 50%, без змж, весовой;630.00 ₽;https://lenta.com/product/700306-syr-chevre-iz-kozego-moloka-50-bez-zmzh-ves-rossiya/
Сыры;Сыр мягкий BONFESTO Рикотта 25%, без змж, 220г;129.99 ₽;https://lenta.com/product/901514-syr-myagkijj-rikotta-25-bez-zmzh-belarus-220g/
Сыры;Сыр полутвердый HOCHLAND Баварский 45%, без змж, 180г;189.99 ₽;https://lenta.com/product/745410-syr-bavarskijj-ptv-45-bez-zmzh-rossiya-180g/
Сыры;Сыр ГОРОДЕЦКАЯ СЫРОВАРНЯ Бри с двойными сливками 65%, без змж, 125г;229.99 ₽;https://lenta.com/product/698412-syr-bri-s-dvojjnymi-slivkami-65-bez-zmzh-rossiya-125g/
Сыры;Сыр UNAGRANDE Моцарелла Для сэндвичей 45%, без змж, 280г;319.99 ₽;https://lenta.com/product/535936-syr-mocarella-dlya-sendvichejj-45-bez-zmzh-rossiya-280g/
Сыры;Сыр плавленый ЛЕНТА Мясное ассорти 50%, без змж, 130г;94.99 ₽;https://lenta.com/product/521413-syr-plavlenyjj-myasnoe-assorti-50-treugolniki-bez-zmzh-rossiya-130g/
